Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence
3657_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.83708411
3665_HI_S1_S_3,S,I have a fat  dog .,True,I have a Facebook,0.75628549
3667_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
3678_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.86414349
3701_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.80012971
3718_HI_S1_S_3,S,I have a fat  dog .,True,I have a set,0.81066865
3729_HI_S1_S_3,S,I have a fat  dog .,True,I have a dog,0.86175907
3731_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat,0.87463379
3750_HI_S1_S_3,S,I have a fat  dog .,True,I have a dog,0.92995489
3752_HI_S1_S_3,S,I have a fat  dog .,True,I have a factor,0.75672352
3755_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.79728174
3766_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat,0.89518261
3770_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.82548523
3771_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.81327027
3774_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
3811_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.91598433
3812_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92994004
3818_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.90307426
3847_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.88397539
3875_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.90131551
3879_HI_S1_S_3,S,I have a fat  dog .,True,I am a pet dog,0.92486972
3901_HI_S1_S_3,S,I have a fat  dog .,True,l have a fat dog,0.84375983
3926_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92227191
3963_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.9228586
3971_HI_S1_S_3,S,I have a fat  dog .,True,I have a dog,0.92995489
3972_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.88006198
4002_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.80573595
4006_HI_S1_S_3,S,I have a fat  dog .,True,I have a,0.80181724
4026_HI_S1_S_3,S,I have a fat  dog .,True,I have a dog,0.86587602
4042_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.74866396
4079_HI_S1_S_3,S,I have a fat  dog .,True,fat dog,0.58592278
4081_HI_S1_S_3,S,I have a fat  dog .,True,is,0.83779413
4100_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.88830197
4104_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.89112073
4113_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.87700129
4134_HI_S1_S_3,S,I have a fat  dog .,True,I have,0.76755577
4141_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.84434968
4143_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.87674892
4155_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.87256157
4200_HI_S1_S_3,S,I have a fat  dog .,True,l a s a t book,0.79546171
4223_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat boy big dog,0.8384279
4233_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92995489
4239_HI_S1_S_3,S,I have a fat  dog .,True,I hate I have a pet dog,0.83412403
4298_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92484778
4319_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.82184428
4320_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.8744055
4336_HI_S1_S_3,S,I have a fat  dog .,True,,
4348_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.8578043
4349_HI_S1_S_3,S,I have a fat  dog .,True,I have a no,0.78578812
4378_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.855744
4386_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92995489
4399_HI_S1_S_3,S,I have a fat  dog .,True,I have a face,0.875934
4401_HI_S1_S_3,S,I have a fat  dog .,True,I am fat,0.71217269
4451_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92995489
4479_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.9015013
4485_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.89162791
4495_HI_S1_S_3,S,I have a fat  dog .,True,,
4506_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.65481013
4508_HI_S1_S_3,S,I have a fat  dog .,True,Nahin Hai,0.71150351
4509_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4520_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.87921113
4521_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4524_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat fat dog,0.92995495
4525_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4532_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4563_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.83828944
4566_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.90422028
4589_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4599_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.76862168
4629_HI_S1_S_3,S,I have a fat  dog .,True,I have a fight gods,0.6969927
4649_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat to my bahut Mota kutta,0.78812391
4654_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92702639
4678_HI_S1_S_3,S,I have a fat  dog .,True,I have a dog,0.84735286
4690_HI_S1_S_3,S,I have a fat  dog .,True,I have a set dog,0.85024738
4706_HI_S1_S_3,S,I have a fat  dog .,True,I have a dog,0.9257139
4715_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat,0.81946737
4754_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.81775111
4758_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4764_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.89135301
4769_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4773_HI_S1_S_3,S,I have a fat  dog .,True,I am,0.476513
4778_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92906934
4779_HI_S1_S_3,S,I have a fat  dog .,True,I am too hot dog,0.83508956
4783_HI_S1_S_3,S,I have a fat  dog .,True,I have a backlog,0.83389437
4788_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.85859025
4790_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92995489
4793_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat girl,0.73552561
4801_HI_S1_S_3,S,I have a fat  dog .,True,I have a fair to dog,0.87641352
4815_HI_S1_S_3,S,I have a fat  dog .,True,WWE fight 2,0.39810339
4824_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.80049145
4832_HI_S1_S_3,S,I have a fat  dog .,True,I have a photo,0.87852556
4840_HI_S1_S_3,S,I have a fat  dog .,True,I have said,0.8107276
4849_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat to,0.80353516
4865_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4870_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.56933588
4888_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.91799802
4890_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92995489
4893_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4897_HI_S1_S_3,S,I have a fat  dog .,True,I have a head,0.795959
4898_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4906_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat,0.84308851
4939_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.89146978
4958_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4959_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.88790417
4973_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
4976_HI_S1_S_3,S,I have a fat  dog .,True,I have a fast,0.56206834
4986_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.91737401
5026_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat boy,0.76663905
5076_HI_S1_S_3,S,I have a fat  dog .,True,I have a hat,0.71408212
5087_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.82940018
5103_HI_S1_S_3,S,I have a fat  dog .,True,a fat dog,0.75771022
5117_HI_S1_S_3,S,I have a fat  dog .,True,I have a I have a fat boy,0.80518937
5120_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.84949654
5160_HI_S1_S_3,S,I have a fat  dog .,True,I,0.80653453
5185_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.92995489
5193_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.92995489
5196_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog mere paas ek Mota dog,0.80840528
5201_HI_S1_S_3,S,I have a fat  dog .,True,hi have fat dog,0.84170151
5216_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.84684575
5228_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.86184442
5245_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.81750327
5254_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dough,0.72307533
5273_HI_S1_S_3,S,I have a fat  dog .,True,I have a pet dog,0.89259529
5278_HI_S1_S_3,S,I have a fat  dog .,True,I have a fat dog,0.91879004
1397_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.84010535
1518_HI_S1_S_3,S,I have a fat  dog .,False,I have a dog,0.78120118
1630_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat book,0.84930456
1641_HI_S1_S_3,S,I have a fat  dog .,False,like to and,0.7234152
1850_HI_S1_S_3,S,I have a fat  dog .,False,I hate dog,0.78530645
1958_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.92995489
2142_HI_S1_S_3,S,I have a fat  dog .,False,,
2220_HI_S1_S_3,S,I have a fat  dog .,False,I,0.71276867
2274_HI_S1_S_3,S,I have a fat  dog .,False,,
2306_HI_S1_S_3,S,I have a fat  dog .,False,,
2344_HI_S1_S_3,S,I have a fat  dog .,False,,
2369_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.85440427
2502_HI_S1_S_3,S,I have a fat  dog .,False,,
2561_HI_S1_S_3,S,I have a fat  dog .,False,,
2571_HI_S1_S_3,S,I have a fat  dog .,False,I have a pet dog,0.90263861
2621_HI_S1_S_3,S,I have a fat  dog .,False,,
2644_HI_S1_S_3,S,I have a fat  dog .,False,hi,0.68802458
2676_HI_S1_S_3,S,I have a fat  dog .,False,I have a,0.8838051
2684_HI_S1_S_3,S,I have a fat  dog .,False,a,0.70482874
2758_HI_S1_S_3,S,I have a fat  dog .,False,I have a fight dog,0.92577821
2770_HI_S1_S_3,S,I have a fat  dog .,False,,
2802_HI_S1_S_3,S,I have a fat  dog .,False,l h e a v e a f a t b o g,0.89987808
2805_HI_S1_S_3,S,I have a fat  dog .,False,I have a pet dog,0.88541907
2917_HI_S1_S_3,S,I have a fat  dog .,False,,
2929_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.90390313
2955_HI_S1_S_3,S,I have a fat  dog .,False,,
3066_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.92007339
3072_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat do,0.75260383
3087_HI_S1_S_3,S,I have a fat  dog .,False,,
3093_HI_S1_S_3,S,I have a fat  dog .,False,,
3137_HI_S1_S_3,S,I have a fat  dog .,False,,
3140_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.6842587
3190_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat dog,0.92995489
3324_HI_S1_S_3,S,I have a fat  dog .,False,I have a fast heart,0.92995489
3388_HI_S1_S_3,S,I have a fat  dog .,False,,
3397_HI_S1_S_3,S,I have a fat  dog .,False,I have a pet dog,0.82013673
3432_HI_S1_S_3,S,I have a fat  dog .,False,,
3670_HI_S1_S_3,S,I have a fat  dog .,False,I,0.77764148
3733_HI_S1_S_3,S,I have a fat  dog .,False,I have a fit dog,0.88524997
3753_HI_S1_S_3,S,I have a fat  dog .,False,,
3780_HI_S1_S_3,S,I have a fat  dog .,False,,
3784_HI_S1_S_3,S,I have a fat  dog .,False,I have a head dog,0.70807189
3833_HI_S1_S_3,S,I have a fat  dog .,False,l a l h a l h a v e s h,0.79774934
3840_HI_S1_S_3,S,I have a fat  dog .,False,l s a v a s a t o,0.74484622
3841_HI_S1_S_3,S,I have a fat  dog .,False,I have a pet dog,0.90336913
3907_HI_S1_S_3,S,I have a fat  dog .,False,I have a pet,0.76802713
3949_HI_S1_S_3,S,I have a fat  dog .,False,d o g dog,0.8646003
3965_HI_S1_S_3,S,I have a fat  dog .,False,I have a fit good,0.84632337
4038_HI_S1_S_3,S,I have a fat  dog .,False,,
4048_HI_S1_S_3,S,I have a fat  dog .,False,I have fat,0.91339666
4242_HI_S1_S_3,S,I have a fat  dog .,False,,
4243_HI_S1_S_3,S,I have a fat  dog .,False,i h a v e a f 18,0.81424737
4290_HI_S1_S_3,S,I have a fat  dog .,False,I have a at,0.821132
4355_HI_S1_S_3,S,I have a fat  dog .,False,,
4408_HI_S1_S_3,S,I have a fat  dog .,False,,
4413_HI_S1_S_3,S,I have a fat  dog .,False,,
4416_HI_S1_S_3,S,I have a fat  dog .,False,I am a,0.64543557
4447_HI_S1_S_3,S,I have a fat  dog .,False,I have a dog,0.88485557
4456_HI_S1_S_3,S,I have a fat  dog .,False,a set,0.76388997
4471_HI_S1_S_3,S,I have a fat  dog .,False,,
4503_HI_S1_S_3,S,I have a fat  dog .,False,I have a door,0.79071349
4606_HI_S1_S_3,S,I have a fat  dog .,False,,
4636_HI_S1_S_3,S,I have a fat  dog .,False,my dog,0.51306224
4641_HI_S1_S_3,S,I have a fat  dog .,False,,
4667_HI_S1_S_3,S,I have a fat  dog .,False,,
4718_HI_S1_S_3,S,I have a fat  dog .,False,I have a fat,0.83126229
4721_HI_S1_S_3,S,I have a fat  dog .,False,IV fat bag,0.61642492
4782_HI_S1_S_3,S,I have a fat  dog .,False,I am a,0.69608861
4797_HI_S1_S_3,S,I have a fat  dog .,False,I have small dog,0.92995489
4814_HI_S1_S_3,S,I have a fat  dog .,False,I,0.81355047
4868_HI_S1_S_3,S,I have a fat  dog .,False,a v e a f a t,0.71634215
4889_HI_S1_S_3,S,I have a fat  dog .,False,i m a dog,0.74650097
4938_HI_S1_S_3,S,I have a fat  dog .,False,I have a head dogi ya mera mera,0.80480695
4985_HI_S1_S_3,S,I have a fat  dog .,False,I have a dog,0.86752033
5006_HI_S1_S_3,S,I have a fat  dog .,False,,
5009_HI_S1_S_3,S,I have a fat  dog .,False,l,0.82467139
5027_HI_S1_S_3,S,I have a fat  dog .,False,l,0.83703673
5052_HI_S1_S_3,S,I have a fat  dog .,False,l,0.83983028
5059_HI_S1_S_3,S,I have a fat  dog .,False,i u i how a pet dog,0.85983306
5172_HI_S1_S_3,S,I have a fat  dog .,False,l,0.7374354
5179_HI_S1_S_3,S,I have a fat  dog .,False,I have a pet dog,0.92158473
5225_HI_S1_S_3,S,I have a fat  dog .,False,,
5255_HI_S1_S_3,S,I have a fat  dog .,False,I have a city big,0.86981285
5258_HI_S1_S_3,S,I have a fat  dog .,False,,
1344_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1346_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1382_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1396_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1400_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1412_HI_S2_S_0,S,What is the time?,True,fak Eid gah kind,0.48635083
1422_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1429_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1432_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1434_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1457_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1465_HI_S2_S_0,S,What is the time?,True,what is the what is the time,0.92995495
1484_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1490_HI_S2_S_0,S,What is the time?,True,what is the time,0.77705628
1491_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1497_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1498_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1513_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1515_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1519_HI_S2_S_0,S,What is the time?,True,what is the time samay kya hua hai,0.92683208
1530_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1589_HI_S2_S_0,S,What is the time?,True,what is that time,0.92754996
1590_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1599_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1601_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1613_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1678_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1699_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1714_HI_S2_S_0,S,What is the time?,True,hot time,0.57949597
1726_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1756_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1760_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1768_HI_S2_S_0,S,What is the time?,True,,
1785_HI_S2_S_0,S,What is the time?,True,,
1800_HI_S2_S_0,S,What is the time?,True,what is the time samay kya hai,0.92995495
1802_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1816_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1846_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1858_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1872_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1880_HI_S2_S_0,S,What is the time?,True,that is the time,0.90903652
1899_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1951_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1959_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
1981_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2012_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2019_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2026_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2041_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2067_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2098_HI_S2_S_0,S,What is the time?,True,what is the time,0.88598502
2119_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2130_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2192_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2200_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2222_HI_S2_S_0,S,What is the time?,True,what is the what is the time,0.92995495
2225_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2275_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2332_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2363_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2371_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2373_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2413_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2503_HI_S2_S_0,S,What is the time?,True,what is the dim,0.860201
2507_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2538_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2549_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2564_HI_S2_S_0,S,What is the time?,True,where is the time,0.92995489
2568_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2592_HI_S2_S_0,S,What is the time?,True,where is the time,0.81667167
2624_HI_S2_S_0,S,What is the time?,True,English mein what is the time,0.92995495
2633_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2639_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2657_HI_S2_S_0,S,What is the time?,True,with is with with is the time,0.92378563
2687_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2696_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2736_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2748_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2771_HI_S2_S_0,S,What is the time?,True,what is a what is the time,0.92995495
2779_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2785_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2794_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2842_HI_S2_S_0,S,What is the time?,True,Bhoj is the time,0.78256446
2845_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2848_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2878_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2898_HI_S2_S_0,S,What is the time?,True,what is this time,0.92995489
2899_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2912_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2924_HI_S2_S_0,S,What is the time?,True,what's the time,0.77520514
2927_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
2971_HI_S2_S_0,S,What is the time?,True,what is the time,0.92486447
2985_HI_S2_S_0,S,What is the time?,True,what is the time,0.91916305
2986_HI_S2_S_0,S,What is the time?,True,what is the,0.87233686
2991_HI_S2_S_0,S,What is the time?,True,what is the time,0.92995489
