Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence,Distance
1410_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.9166376,0.8164965809277261
1413_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.83808935,0.8164965809277261
1424_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.87741727,0.8164965809277261
1438_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1443_HI_S1_S_3,S,I have a fat  dog .,1.0,I have,0.64048249,0.5773502691896258
1447_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1479_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.78536814,1.0000000000000002
1492_HI_S1_S_3,S,I have a fat  dog .,1.0,I have fat dog,0.88511658,1.0000000000000002
1495_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.88904399,0.8164965809277261
1501_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.86592472,1.0000000000000002
1523_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat big,0.86909473,0.8164965809277261
1537_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.84638089,0.8164965809277261
1542_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.92995489,0.8164965809277261
1552_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.81222475,0.8164965809277261
1559_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.81926715,1.0000000000000002
1566_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.87876987,1.0000000000000002
1595_HI_S1_S_3,S,I have a fat  dog .,1.0,I have I have a pet dog,0.92995495,0.7745966692414836
1614_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat fat dog,0.92995495,0.9428090415820636
1615_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92555487,1.0000000000000002
1629_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.80284709,1.0000000000000002
1647_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.85206193,0.8164965809277261
1675_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.65679175,0.8164965809277261
1694_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1704_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.82936496,1.0000000000000002
1721_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a head dog,0.92205584,0.8164965809277261
1733_HI_S1_S_3,S,I have a fat  dog .,1.0,I have fat dog,0.92995489,1.0000000000000002
1775_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fight dog,0.80788344,0.8164965809277261
1778_HI_S1_S_3,S,I have a fat  dog .,1.0,I have talked,0.86501527,0.5773502691896258
1839_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.87958336,0.8164965809277261
1844_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1849_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a first pet dog,0.84959584,0.8164965809277261
1853_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1861_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fan word,0.81285125,0.5773502691896258
1871_HI_S1_S_3,S,I have a fat  dog .,1.0,I have fat dogs,0.84651822,0.8164965809277261
1888_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.87870681,1.0000000000000002
1905_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.78611773,1.0000000000000002
1911_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fight dog kutta hai,0.88251936,0.8164965809277261
1926_HI_S1_S_3,S,I have a fat  dog .,1.0,have a fat dog,0.89454162,1.0000000000000002
1956_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1960_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
1971_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2018_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2070_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.80323851,1.0000000000000002
2075_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fight dog,0.82025462,0.8164965809277261
2078_HI_S1_S_3,S,I have a fat  dog .,1.0,I Hogi a pet dog,0.79608411,0.5773502691896258
2093_HI_S1_S_3,S,I have a fat  dog .,1.0,i h a v a t,0.68606466,0.0
2104_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.75768453,0.8164965809277261
2112_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.90999806,1.0000000000000002
2120_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.86009228,0.8164965809277261
2129_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2137_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
2162_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a hit,0.88180381,0.5773502691896258
2169_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2180_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2195_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
2201_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2261_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a I have a fat dog,0.89824456,0.9428090415820636
2277_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
2297_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.9255810999999999,1.0000000000000002
2418_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2421_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2439_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fast heart dog,0.89692765,0.8164965809277261
2443_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92883414,1.0000000000000002
2485_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.78396028,1.0000000000000002
2492_HI_S1_S_3,S,I have a fat  dog .,1.0,I hate,0.64628172,0.0
2511_HI_S1_S_3,S,I have a fat  dog .,1.0,I,0.8133355999999999,0.0
2572_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92927331,1.0000000000000002
2580_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
2590_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.8473714,0.8164965809277261
2632_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2636_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.85538691,1.0000000000000002
2650_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
2755_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat talk,0.69029403,0.8164965809277261
2756_HI_S1_S_3,S,I have a fat  dog .,1.0,I have I have a fat dog,0.92995495,0.9428090415820636
2778_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
2812_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.89361894,0.8164965809277261
2819_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fire,0.83573782,0.5773502691896258
2841_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.86517668,0.8164965809277261
2847_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2880_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
2900_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
2910_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.85517091,0.8164965809277261
2913_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.90667999,1.0000000000000002
2937_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
2946_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet,0.78968614,0.5773502691896258
2966_HI_S1_S_3,S,I have a fat  dog .,1.0,I have fit dog,0.79049301,0.8164965809277261
2982_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.81276292,0.8164965809277261
3010_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.83123618,1.0000000000000002
3016_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.86684483,1.0000000000000002
3023_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.8462639999999999,0.8164965809277261
3051_HI_S1_S_3,S,I have a fat  dog .,1.0,I had a farm,0.76694191,0.0
3076_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a for,0.75715935,0.5773502691896258
3077_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
3083_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.84818649,1.0000000000000002
3084_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92922592,1.0000000000000002
3088_HI_S1_S_3,S,I have a fat  dog .,1.0,I have fat dog mere paas ek Mota kutta hai,0.77980667,1.0000000000000002
3096_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a heart,0.8565190999999999,0.5773502691896258
3135_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dogs,0.90422136,0.8164965809277261
3142_HI_S1_S_3,S,I have a fat  dog .,1.0,I have I have a dog,0.88820475,0.7745966692414836
3146_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat bike dog dog,0.83995378,0.9428090415820636
3198_HI_S1_S_3,S,I have a fat  dog .,1.0,I saw a fat dog,0.73985559,0.8164965809277261
3230_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a doubt,0.92995489,0.5773502691896258
3231_HI_S1_S_3,S,I have a fat  dog .,1.0,Nahin,0.80479556,0.0
3240_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
3243_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.79746866,0.8164965809277261
3247_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.78787595,1.0000000000000002
3249_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.83963507,1.0000000000000002
3251_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.89249039,1.0000000000000002
3265_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.89070761,1.0000000000000002
3276_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
3279_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog mere pass Ek Mota kutta kutta hai,0.86733347,1.0000000000000002
3280_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog mere paas ek Mota kutta hai,0.89769292,0.8164965809277261
3315_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fit,0.82266104,0.5773502691896258
3319_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat fat dog,0.92995495,0.9428090415820636
3327_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fight dog,0.69669145,0.8164965809277261
3338_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92802638,0.8164965809277261
3414_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.74134111,0.8164965809277261
3456_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.84707004,0.8164965809277261
3474_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.85299414,0.8164965809277261
3480_HI_S1_S_3,S,I have a fat  dog .,1.0,I am a pet dog,0.92995489,0.5773502691896258
3483_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.8894313,1.0000000000000002
3548_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.8877176,1.0000000000000002
3554_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.85706025,0.8164965809277261
3582_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fitting shop,0.79792219,0.5773502691896258
3608_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
3616_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92554951,1.0000000000000002
3642_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.90873402,1.0000000000000002
3657_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.83708411,0.8164965809277261
3665_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a Facebook,0.75628549,0.5773502691896258
3667_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
3678_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.86414349,1.0000000000000002
3701_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.80012971,0.8164965809277261
3718_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a set,0.81066865,0.5773502691896258
3729_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.86175907,0.8164965809277261
3731_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.87463379,0.8164965809277261
3750_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.92995489,0.8164965809277261
3752_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a factor,0.75672352,0.5773502691896258
3755_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.79728174,0.8164965809277261
3766_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.89518261,0.8164965809277261
3770_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.82548523,0.8164965809277261
3771_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.81327027,0.8164965809277261
3774_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
3811_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.91598433,0.8164965809277261
3812_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92994004,1.0000000000000002
3818_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.90307426,1.0000000000000002
3847_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.88397539,1.0000000000000002
3875_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.90131551,1.0000000000000002
3879_HI_S1_S_3,S,I have a fat  dog .,1.0,I am a pet dog,0.92486972,0.5773502691896258
3901_HI_S1_S_3,S,I have a fat  dog .,1.0,l have a fat dog,0.84375983,1.0000000000000002
3926_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92227191,0.8164965809277261
3963_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.9228586,0.8164965809277261
3971_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.92995489,0.8164965809277261
3972_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.88006198,1.0000000000000002
4002_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.80573595,0.8164965809277261
4006_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a,0.80181724,0.5773502691896258
4026_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.86587602,0.8164965809277261
4042_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.74866396,1.0000000000000002
4079_HI_S1_S_3,S,I have a fat  dog .,1.0,fat dog,0.58592278,0.8164965809277261
4081_HI_S1_S_3,S,I have a fat  dog .,1.0,is,0.83779413,0.0
4100_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.88830197,0.8164965809277261
4104_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.89112073,1.0000000000000002
4113_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.87700129,0.8164965809277261
4134_HI_S1_S_3,S,I have a fat  dog .,1.0,I have,0.76755577,0.5773502691896258
4141_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.84434968,0.8164965809277261
4143_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.87674892,1.0000000000000002
4155_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.87256157,1.0000000000000002
4200_HI_S1_S_3,S,I have a fat  dog .,1.0,l a s a t book,0.79546171,0.0
4223_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat boy big dog,0.8384279,1.0000000000000002
4233_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
4239_HI_S1_S_3,S,I have a fat  dog .,1.0,I hate I have a pet dog,0.83412403,0.8164965809277261
4298_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92484778,0.8164965809277261
4319_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.82184428,0.8164965809277261
4320_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.8744055000000001,1.0000000000000002
4336_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
4348_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.8578043,1.0000000000000002
4349_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a no,0.78578812,0.5773502691896258
4378_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.8557440000000001,0.8164965809277261
4386_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
4399_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a face,0.875934,0.5773502691896258
4401_HI_S1_S_3,S,I have a fat  dog .,1.0,I am fat,0.71217269,0.5773502691896258
4451_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
4479_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.9015013000000001,1.0000000000000002
4485_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.89162791,1.0000000000000002
4495_HI_S1_S_3,S,I have a fat  dog .,1.0,,,0.0
4506_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.65481013,0.8164965809277261
4508_HI_S1_S_3,S,I have a fat  dog .,1.0,Nahin Hai,0.71150351,0.0
4509_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4520_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.87921113,1.0000000000000002
4521_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4524_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat fat dog,0.92995495,0.9428090415820636
4525_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4532_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4563_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.83828944,1.0000000000000002
4566_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.90422028,1.0000000000000002
4589_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4599_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.76862168,1.0000000000000002
4629_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fight gods,0.6969927,0.5773502691896258
4649_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat to my bahut Mota kutta,0.78812391,0.8164965809277261
4654_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92702639,0.8164965809277261
4678_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.84735286,0.8164965809277261
4690_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a set dog,0.85024738,0.8164965809277261
4706_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a dog,0.9257139000000001,0.8164965809277261
4715_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.81946737,0.8164965809277261
4754_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.81775111,1.0000000000000002
4758_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4764_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.89135301,1.0000000000000002
4769_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4773_HI_S1_S_3,S,I have a fat  dog .,1.0,I am,0.476513,0.0
4778_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92906934,0.8164965809277261
4779_HI_S1_S_3,S,I have a fat  dog .,1.0,I am too hot dog,0.83508956,0.5773502691896258
4783_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a backlog,0.83389437,0.5773502691896258
4788_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.85859025,0.8164965809277261
4790_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
4793_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat girl,0.73552561,0.8164965809277261
4801_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fair to dog,0.87641352,0.8164965809277261
4815_HI_S1_S_3,S,I have a fat  dog .,1.0,WWE fight 2,0.39810339,0.0
4824_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.80049145,1.0000000000000002
4832_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a photo,0.87852556,0.5773502691896258
4840_HI_S1_S_3,S,I have a fat  dog .,1.0,I have said,0.8107276,0.5773502691896258
4849_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat to,0.80353516,0.8164965809277261
4865_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4870_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.56933588,0.8164965809277261
4888_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.91799802,0.8164965809277261
4890_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.92995489,0.8164965809277261
4893_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4897_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a head,0.795959,0.5773502691896258
4898_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4906_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat,0.84308851,0.8164965809277261
4939_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.89146978,0.8164965809277261
4958_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4959_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.88790417,1.0000000000000002
4973_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.92995489,1.0000000000000002
4976_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fast,0.56206834,0.5773502691896258
4986_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a pet dog,0.91737401,0.8164965809277261
5026_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat boy,0.76663905,0.8164965809277261
5076_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a hat,0.71408212,0.5773502691896258
5087_HI_S1_S_3,S,I have a fat  dog .,1.0,I have a fat dog,0.82940018,1.0000000000000002
5103_HI_S1_S_3,S,I have a fat  dog .,1.0,a fat dog,0.75771022,0.8164965809277261
